,city,prop_type,prop_desc,prop_price(£),prop_size(lower) SQ Ft,prop_size(upper) SQ Ft
7323,maidenhead,2,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
7324,maidenhead,2,"Beacon Point, Church Crookham, Fleet, GU52 8DY",,2550 , 55200 
7325,maidenhead,2,"R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",,52100 , 62750 
7326,maidenhead,2,"Beacon Hill Road , Fleet, GU52 8DY",,11425 , 45703 
7327,maidenhead,2,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
7328,maidenhead,2,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
7329,maidenhead,2,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
7330,maidenhead,2,"Beacon Point, Church Crookham, Fleet, GU52 8DY",,2550 , 55200 
7331,maidenhead,2,"R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",,52100 , 62750 
7332,maidenhead,2,"Beacon Hill Road , Fleet, GU52 8DY",,11425 , 45703 
7333,maidenhead,2,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
7334,maidenhead,2,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
7335,maidenhead,2,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
7336,maidenhead,2,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
7337,maidenhead,2,"Beacon Point, Church Crookham, Fleet, GU52 8DY",,2550 , 55200 
7338,maidenhead,2,"R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",,52100 , 62750 
7339,maidenhead,2,"Beacon Hill Road , Fleet, GU52 8DY",,11425 , 45703 
7340,maidenhead,2,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
7341,maidenhead,2,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
7342,maidenhead,2,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
7343,maidenhead,2,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
7344,maidenhead,2,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
7345,maidenhead,2,"Beacon Point, Church Crookham, Fleet, GU52 8DY",,2550 , 55200 
7346,maidenhead,2,"R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",,52100 , 62750 
7347,maidenhead,2,"Beacon Hill Road , Fleet, GU52 8DY",,11425 , 45703 
7348,maidenhead,2,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
7349,maidenhead,2,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
7350,maidenhead,2,"Garage / Bodyshop For Sale, 48c High Street, Edgware, HA8 7EQ",650000.00,1980 ,
7351,maidenhead,2,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
7352,maidenhead,2,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
7353,maidenhead,2,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
7354,maidenhead,2,"Beacon Point, Church Crookham, Fleet, GU52 8DY",,2550 , 55200 
7355,maidenhead,2,"R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",,52100 , 62750 
7356,maidenhead,2,"Beacon Hill Road , Fleet, GU52 8DY",,11425 , 45703 
7357,maidenhead,2,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
7358,maidenhead,2,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
7359,maidenhead,2,"Garage / Bodyshop For Sale, 48c High Street, Edgware, HA8 7EQ",650000.00,1980 ,
7360,maidenhead,2,"Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG",225000.00,2067 ,
7361,maidenhead,2,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
7362,maidenhead,2,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
7363,maidenhead,2,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
7364,maidenhead,2,"Beacon Point, Church Crookham, Fleet, GU52 8DY",,2550 , 55200 
7365,maidenhead,2,"R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",,52100 , 62750 
7366,maidenhead,2,"Beacon Hill Road , Fleet, GU52 8DY",,11425 , 45703 
7367,maidenhead,2,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
7368,maidenhead,2,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
7369,maidenhead,2,"Garage / Bodyshop For Sale, 48c High Street, Edgware, HA8 7EQ",650000.00,1980 ,
7370,maidenhead,2,"Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG",225000.00,2067 ,
7371,maidenhead,2,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
7372,maidenhead,2,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
7373,maidenhead,2,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
7374,maidenhead,2,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
7375,maidenhead,2,"Beacon Point, Church Crookham, Fleet, GU52 8DY",,2550 , 55200 
7376,maidenhead,2,"R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",,52100 , 62750 
7377,maidenhead,2,"Beacon Hill Road , Fleet, GU52 8DY",,11425 , 45703 
7378,maidenhead,2,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
7379,maidenhead,2,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
7380,maidenhead,2,"Garage / Bodyshop For Sale, 48c High Street, Edgware, HA8 7EQ",650000.00,1980 ,
7381,maidenhead,2,"Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG",225000.00,2067 ,
7382,maidenhead,2,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
7383,maidenhead,2,"Tavis House Business Centre, Thame Road, Haddenham, HP17 8LJ",,1650 , 76100 
7384,maidenhead,2,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
7385,maidenhead,2,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
7386,maidenhead,2,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
7387,maidenhead,2,"Beacon Point, Church Crookham, Fleet, GU52 8DY",,2550 , 55200 
7388,maidenhead,2,"R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",,52100 , 62750 
7389,maidenhead,2,"Beacon Hill Road , Fleet, GU52 8DY",,11425 , 45703 
7390,maidenhead,2,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
7391,maidenhead,2,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
7392,maidenhead,2,"Garage / Bodyshop For Sale, 48c High Street, Edgware, HA8 7EQ",650000.00,1980 ,
7393,maidenhead,2,"Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG",225000.00,2067 ,
7394,maidenhead,2,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
7395,maidenhead,2,"Tavis House Business Centre, Thame Road, Haddenham, HP17 8LJ",,1650 , 76100 
7396,maidenhead,2,"Phase 3, Aston41, College Road North, Aston Clinton, HP22 5EZ",,13896 , 54639 
7397,maidenhead,2,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
7398,maidenhead,2,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
7399,maidenhead,2,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
7400,maidenhead,2,"Beacon Point, Church Crookham, Fleet, GU52 8DY",,2550 , 55200 
7401,maidenhead,2,"R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",,52100 , 62750 
7402,maidenhead,2,"Beacon Hill Road , Fleet, GU52 8DY",,11425 , 45703 
7403,maidenhead,2,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
7404,maidenhead,2,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
7405,maidenhead,2,"Garage / Bodyshop For Sale, 48c High Street, Edgware, HA8 7EQ",650000.00,1980 ,
7406,maidenhead,2,"Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG",225000.00,2067 ,
7407,maidenhead,2,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
7408,maidenhead,2,"Tavis House Business Centre, Thame Road, Haddenham, HP17 8LJ",,1650 , 76100 
7409,maidenhead,2,"Phase 3, Aston41, College Road North, Aston Clinton, HP22 5EZ",,13896 , 54639 
7410,maidenhead,2,"Symmetry Park, Aston Clinton, College Road North, Aston Clinton, HP22 5EZ",,55000 , 450000 
7411,maidenhead,2,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
7412,maidenhead,2,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
7413,maidenhead,2,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
7414,maidenhead,2,"Beacon Point, Church Crookham, Fleet, GU52 8DY",,2550 , 55200 
7415,maidenhead,2,"R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",,52100 , 62750 
7416,maidenhead,2,"Beacon Hill Road , Fleet, GU52 8DY",,11425 , 45703 
7417,maidenhead,2,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
7418,maidenhead,2,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
7419,maidenhead,2,"Garage / Bodyshop For Sale, 48c High Street, Edgware, HA8 7EQ",650000.00,1980 ,
7420,maidenhead,2,"Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG",225000.00,2067 ,
7421,maidenhead,2,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
7422,maidenhead,2,"Tavis House Business Centre, Thame Road, Haddenham, HP17 8LJ",,1650 , 76100 
7423,maidenhead,2,"Phase 3, Aston41, College Road North, Aston Clinton, HP22 5EZ",,13896 , 54639 
7424,maidenhead,2,"Symmetry Park, Aston Clinton, College Road North, Aston Clinton, HP22 5EZ",,55000 , 450000 
7425,maidenhead,2,"Alpha Place, Garth Road, Lower Morden, SM4 4TQ",3500000.00,26174 ,
7426,maidenhead,2,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
7427,maidenhead,2,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
7428,maidenhead,2,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
7429,maidenhead,2,"Beacon Point, Church Crookham, Fleet, GU52 8DY",,2550 , 55200 
7430,maidenhead,2,"R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",,52100 , 62750 
7431,maidenhead,2,"Beacon Hill Road , Fleet, GU52 8DY",,11425 , 45703 
7432,maidenhead,2,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
7433,maidenhead,2,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
7434,maidenhead,2,"Garage / Bodyshop For Sale, 48c High Street, Edgware, HA8 7EQ",650000.00,1980 ,
7435,maidenhead,2,"Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG",225000.00,2067 ,
7436,maidenhead,2,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
7437,maidenhead,2,"Tavis House Business Centre, Thame Road, Haddenham, HP17 8LJ",,1650 , 76100 
7438,maidenhead,2,"Phase 3, Aston41, College Road North, Aston Clinton, HP22 5EZ",,13896 , 54639 
7439,maidenhead,2,"Symmetry Park, Aston Clinton, College Road North, Aston Clinton, HP22 5EZ",,55000 , 450000 
7440,maidenhead,2,"Alpha Place, Garth Road, Lower Morden, SM4 4TQ",3500000.00,26174 ,
7441,maidenhead,2,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
7442,maidenhead,2,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
7443,maidenhead,2,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
7444,maidenhead,2,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
7445,maidenhead,2,"Beacon Point, Church Crookham, Fleet, GU52 8DY",,2550 , 55200 
7446,maidenhead,2,"R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",,52100 , 62750 
7447,maidenhead,2,"Beacon Hill Road , Fleet, GU52 8DY",,11425 , 45703 
7448,maidenhead,2,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
7449,maidenhead,2,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
7450,maidenhead,2,"Garage / Bodyshop For Sale, 48c High Street, Edgware, HA8 7EQ",650000.00,1980 ,
7451,maidenhead,2,"Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG",225000.00,2067 ,
7452,maidenhead,2,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
7453,maidenhead,2,"Tavis House Business Centre, Thame Road, Haddenham, HP17 8LJ",,1650 , 76100 
7454,maidenhead,2,"Phase 3, Aston41, College Road North, Aston Clinton, HP22 5EZ",,13896 , 54639 
7455,maidenhead,2,"Symmetry Park, Aston Clinton, College Road North, Aston Clinton, HP22 5EZ",,55000 , 450000 
7456,maidenhead,2,"Alpha Place, Garth Road, Lower Morden, SM4 4TQ",3500000.00,26174 ,
7457,maidenhead,2,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
7458,maidenhead,2,"Unit 6 Corium House, Douglas Drive, Catteshall Lane, Godalming, GU7 1JX",,6869 ,
7459,maidenhead,2,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
7460,maidenhead,2,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
7461,maidenhead,2,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
7462,maidenhead,2,"Beacon Point, Church Crookham, Fleet, GU52 8DY",,2550 , 55200 
7463,maidenhead,2,"R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",,52100 , 62750 
7464,maidenhead,2,"Beacon Hill Road , Fleet, GU52 8DY",,11425 , 45703 
7465,maidenhead,2,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
7466,maidenhead,2,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
7467,maidenhead,2,"Garage / Bodyshop For Sale, 48c High Street, Edgware, HA8 7EQ",650000.00,1980 ,
7468,maidenhead,2,"Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG",225000.00,2067 ,
7469,maidenhead,2,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
7470,maidenhead,2,"Tavis House Business Centre, Thame Road, Haddenham, HP17 8LJ",,1650 , 76100 
7471,maidenhead,2,"Phase 3, Aston41, College Road North, Aston Clinton, HP22 5EZ",,13896 , 54639 
7472,maidenhead,2,"Symmetry Park, Aston Clinton, College Road North, Aston Clinton, HP22 5EZ",,55000 , 450000 
7473,maidenhead,2,"Alpha Place, Garth Road, Lower Morden, SM4 4TQ",3500000.00,26174 ,
7474,maidenhead,2,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
7475,maidenhead,2,"Unit 6 Corium House, Douglas Drive, Catteshall Lane, Godalming, GU7 1JX",,6869 ,
7476,maidenhead,2,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
7477,maidenhead,2,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
7478,maidenhead,2,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
7479,maidenhead,2,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
7480,maidenhead,2,"Beacon Point, Church Crookham, Fleet, GU52 8DY",,2550 , 55200 
7481,maidenhead,2,"R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",,52100 , 62750 
7482,maidenhead,2,"Beacon Hill Road , Fleet, GU52 8DY",,11425 , 45703 
7483,maidenhead,2,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
7484,maidenhead,2,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
7485,maidenhead,2,"Garage / Bodyshop For Sale, 48c High Street, Edgware, HA8 7EQ",650000.00,1980 ,
7486,maidenhead,2,"Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG",225000.00,2067 ,
7487,maidenhead,2,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
7488,maidenhead,2,"Tavis House Business Centre, Thame Road, Haddenham, HP17 8LJ",,1650 , 76100 
7489,maidenhead,2,"Phase 3, Aston41, College Road North, Aston Clinton, HP22 5EZ",,13896 , 54639 
7490,maidenhead,2,"Symmetry Park, Aston Clinton, College Road North, Aston Clinton, HP22 5EZ",,55000 , 450000 
7491,maidenhead,2,"Alpha Place, Garth Road, Lower Morden, SM4 4TQ",3500000.00,26174 ,
7492,maidenhead,2,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
7493,maidenhead,2,"Unit 6 Corium House, Douglas Drive, Catteshall Lane, Godalming, GU7 1JX",,6869 ,
7494,maidenhead,2,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
7495,maidenhead,2,"23-25 Lombard Road, Wimbledon, SW19 3TZ",4500000.00,40832 ,
7496,maidenhead,2,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
7497,maidenhead,2,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
7498,maidenhead,2,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
7499,maidenhead,2,"Beacon Point, Church Crookham, Fleet, GU52 8DY",,2550 , 55200 
7500,maidenhead,2,"R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",,52100 , 62750 
7501,maidenhead,2,"Beacon Hill Road , Fleet, GU52 8DY",,11425 , 45703 
7502,maidenhead,2,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
7503,maidenhead,2,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
7504,maidenhead,2,"Garage / Bodyshop For Sale, 48c High Street, Edgware, HA8 7EQ",650000.00,1980 ,
7505,maidenhead,2,"Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG",225000.00,2067 ,
7506,maidenhead,2,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
7507,maidenhead,2,"Tavis House Business Centre, Thame Road, Haddenham, HP17 8LJ",,1650 , 76100 
7508,maidenhead,2,"Phase 3, Aston41, College Road North, Aston Clinton, HP22 5EZ",,13896 , 54639 
7509,maidenhead,2,"Symmetry Park, Aston Clinton, College Road North, Aston Clinton, HP22 5EZ",,55000 , 450000 
7510,maidenhead,2,"Alpha Place, Garth Road, Lower Morden, SM4 4TQ",3500000.00,26174 ,
7511,maidenhead,2,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
7512,maidenhead,2,"Unit 6 Corium House, Douglas Drive, Catteshall Lane, Godalming, GU7 1JX",,6869 ,
7513,maidenhead,2,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
7514,maidenhead,2,"23-25 Lombard Road, Wimbledon, SW19 3TZ",4500000.00,40832 ,
7515,maidenhead,2,"54A St. Albans Road, Barnet, EN5 4LA",1100000.00,3870 ,
7516,maidenhead,2,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
7517,maidenhead,2,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
7518,maidenhead,2,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
7519,maidenhead,2,"Beacon Point, Church Crookham, Fleet, GU52 8DY",,2550 , 55200 
7520,maidenhead,2,"R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",,52100 , 62750 
7521,maidenhead,2,"Beacon Hill Road , Fleet, GU52 8DY",,11425 , 45703 
7522,maidenhead,2,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
7523,maidenhead,2,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
7524,maidenhead,2,"Garage / Bodyshop For Sale, 48c High Street, Edgware, HA8 7EQ",650000.00,1980 ,
7525,maidenhead,2,"Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG",225000.00,2067 ,
7526,maidenhead,2,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
7527,maidenhead,2,"Tavis House Business Centre, Thame Road, Haddenham, HP17 8LJ",,1650 , 76100 
7528,maidenhead,2,"Phase 3, Aston41, College Road North, Aston Clinton, HP22 5EZ",,13896 , 54639 
7529,maidenhead,2,"Symmetry Park, Aston Clinton, College Road North, Aston Clinton, HP22 5EZ",,55000 , 450000 
7530,maidenhead,2,"Alpha Place, Garth Road, Lower Morden, SM4 4TQ",3500000.00,26174 ,
7531,maidenhead,2,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
7532,maidenhead,2,"Unit 6 Corium House, Douglas Drive, Catteshall Lane, Godalming, GU7 1JX",,6869 ,
7533,maidenhead,2,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
7534,maidenhead,2,"23-25 Lombard Road, Wimbledon, SW19 3TZ",4500000.00,40832 ,
7535,maidenhead,2,"54A St. Albans Road, Barnet, EN5 4LA",1100000.00,3870 ,
7536,maidenhead,2,"Unit 16, 1-11 Willow Lane, Mitcham, CR4 4NA",1400000.00,15403 ,
7537,maidenhead,2,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
7538,maidenhead,2,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
7539,maidenhead,2,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
7540,maidenhead,2,"Beacon Point, Church Crookham, Fleet, GU52 8DY",,2550 , 55200 
7541,maidenhead,2,"R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",,52100 , 62750 
7542,maidenhead,2,"Beacon Hill Road , Fleet, GU52 8DY",,11425 , 45703 
7543,maidenhead,2,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
7544,maidenhead,2,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
7545,maidenhead,2,"Garage / Bodyshop For Sale, 48c High Street, Edgware, HA8 7EQ",650000.00,1980 ,
7546,maidenhead,2,"Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG",225000.00,2067 ,
7547,maidenhead,2,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
7548,maidenhead,2,"Tavis House Business Centre, Thame Road, Haddenham, HP17 8LJ",,1650 , 76100 
7549,maidenhead,2,"Phase 3, Aston41, College Road North, Aston Clinton, HP22 5EZ",,13896 , 54639 
7550,maidenhead,2,"Symmetry Park, Aston Clinton, College Road North, Aston Clinton, HP22 5EZ",,55000 , 450000 
7551,maidenhead,2,"Alpha Place, Garth Road, Lower Morden, SM4 4TQ",3500000.00,26174 ,
7552,maidenhead,2,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
7553,maidenhead,2,"Unit 6 Corium House, Douglas Drive, Catteshall Lane, Godalming, GU7 1JX",,6869 ,
7554,maidenhead,2,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
7555,maidenhead,2,"23-25 Lombard Road, Wimbledon, SW19 3TZ",4500000.00,40832 ,
7556,maidenhead,2,"54A St. Albans Road, Barnet, EN5 4LA",1100000.00,3870 ,
7557,maidenhead,2,"Unit 16, 1-11 Willow Lane, Mitcham, CR4 4NA",1400000.00,15403 ,
7558,maidenhead,2,"Light Industrial Warehouse with Offices, Unit 17 Willow Lane Business Park, 1-11 Willow Lane, Mitcham, CR4 4NA",850000.00,9128 ,
7559,maidenhead,2,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
7560,maidenhead,2,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
7561,maidenhead,2,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
7562,maidenhead,2,"Beacon Point, Church Crookham, Fleet, GU52 8DY",,2550 , 55200 
7563,maidenhead,2,"R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",,52100 , 62750 
7564,maidenhead,2,"Beacon Hill Road , Fleet, GU52 8DY",,11425 , 45703 
7565,maidenhead,2,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
7566,maidenhead,2,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
7567,maidenhead,2,"Garage / Bodyshop For Sale, 48c High Street, Edgware, HA8 7EQ",650000.00,1980 ,
7568,maidenhead,2,"Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG",225000.00,2067 ,
7569,maidenhead,2,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
7570,maidenhead,2,"Tavis House Business Centre, Thame Road, Haddenham, HP17 8LJ",,1650 , 76100 
7571,maidenhead,2,"Phase 3, Aston41, College Road North, Aston Clinton, HP22 5EZ",,13896 , 54639 
7572,maidenhead,2,"Symmetry Park, Aston Clinton, College Road North, Aston Clinton, HP22 5EZ",,55000 , 450000 
7573,maidenhead,2,"Alpha Place, Garth Road, Lower Morden, SM4 4TQ",3500000.00,26174 ,
7574,maidenhead,2,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
7575,maidenhead,2,"Unit 6 Corium House, Douglas Drive, Catteshall Lane, Godalming, GU7 1JX",,6869 ,
7576,maidenhead,2,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
7577,maidenhead,2,"23-25 Lombard Road, Wimbledon, SW19 3TZ",4500000.00,40832 ,
7578,maidenhead,2,"54A St. Albans Road, Barnet, EN5 4LA",1100000.00,3870 ,
7579,maidenhead,2,"Unit 16, 1-11 Willow Lane, Mitcham, CR4 4NA",1400000.00,15403 ,
