,city,prop_type,prop_desc,prop_price(£),prop_size(lower) SQ Ft,prop_size(upper) SQ Ft
5063,london,Industrial,"Block A, Unit 3, Lincoln Road, High Wycombe, HP12 3RB",,7849 ,
5064,london,Industrial,"Block B, Unit 4, Lincoln Road, High Wycombe, HP12 3RB",,8430 ,
5065,london,Industrial,"Block B, Unit 5, Lincoln Road, High Wycombe, HP12 3RB",,6672 ,
5066,london,Industrial,"Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",,3332 ,
5067,london,Industrial,"Block B, Unit 7, Lincoln Road, High Wycombe, HP12 3RB",,3427 ,
5068,london,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",,26136 ,
5069,london,Industrial,"Industrial / Warehouse and Offices, Unit B/C Cetec House, Lincoln Road, Cressex Business Park, High Wycombe, HP12 1RG",1850000.00,3320 , 14697 
5070,london,Industrial,"Unit 11 Wedgwood Court Wedgwood Way, Stevenage, SG1 4QR",625000.00,3617 ,
5071,london,Industrial,"Unit 10, M2M Park, Maidstone Road, Rochester, ME1 3DQ",580000.00,3417 ,
5072,london,Industrial,"Development of Warehouse/Industrial Units, M2M Park, Maidstone Road, Rochester, ME1 3RX",,3046 , 9894 
5073,london,Industrial,"New Industrial/Warehouse Development, Lincoln Road, High Wycombe, HP12 3RB",,4316 , 30056 
5074,london,Industrial,"Block A, Unit 2, Lincoln Road, High Wycombe, HP12 3RB",,7694 ,
5075,london,Industrial,"Block A, Unit 3, Lincoln Road, High Wycombe, HP12 3RB",,7849 ,
5076,london,Industrial,"Block B, Unit 4, Lincoln Road, High Wycombe, HP12 3RB",,8430 ,
5077,london,Industrial,"Block B, Unit 5, Lincoln Road, High Wycombe, HP12 3RB",,6672 ,
5078,london,Industrial,"Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",,3332 ,
5079,london,Industrial,"Block B, Unit 7, Lincoln Road, High Wycombe, HP12 3RB",,3427 ,
5080,london,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",,26136 ,
5081,london,Industrial,"Industrial / Warehouse and Offices, Unit B/C Cetec House, Lincoln Road, Cressex Business Park, High Wycombe, HP12 1RG",1850000.00,3320 , 14697 
5082,london,Industrial,"Unit 11 Wedgwood Court Wedgwood Way, Stevenage, SG1 4QR",625000.00,3617 ,
5083,london,Industrial,"New Warehouse / Industrial / Trade Counter Units, 40:40 Link, Mill End Road/Chapel Lane, High Wycombe, HP12 4BG",,4112 , 30193 
5084,london,Industrial,"Unit 10, M2M Park, Maidstone Road, Rochester, ME1 3DQ",580000.00,3417 ,
5085,london,Industrial,"Development of Warehouse/Industrial Units, M2M Park, Maidstone Road, Rochester, ME1 3RX",,3046 , 9894 
5086,london,Industrial,"New Industrial/Warehouse Development, Lincoln Road, High Wycombe, HP12 3RB",,4316 , 30056 
5087,london,Industrial,"Block A, Unit 2, Lincoln Road, High Wycombe, HP12 3RB",,7694 ,
5088,london,Industrial,"Block A, Unit 3, Lincoln Road, High Wycombe, HP12 3RB",,7849 ,
5089,london,Industrial,"Block B, Unit 4, Lincoln Road, High Wycombe, HP12 3RB",,8430 ,
5090,london,Industrial,"Block B, Unit 5, Lincoln Road, High Wycombe, HP12 3RB",,6672 ,
5091,london,Industrial,"Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",,3332 ,
5092,london,Industrial,"Block B, Unit 7, Lincoln Road, High Wycombe, HP12 3RB",,3427 ,
5093,london,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",,26136 ,
5094,london,Industrial,"Industrial / Warehouse and Offices, Unit B/C Cetec House, Lincoln Road, Cressex Business Park, High Wycombe, HP12 1RG",1850000.00,3320 , 14697 
5095,london,Industrial,"Unit 11 Wedgwood Court Wedgwood Way, Stevenage, SG1 4QR",625000.00,3617 ,
5096,london,Industrial,"New Warehouse / Industrial / Trade Counter Units, 40:40 Link, Mill End Road/Chapel Lane, High Wycombe, HP12 4BG",,4112 , 30193 
5097,london,Industrial,"96 Kitchener Road, High Wycombe, HP11 2SW",,8571 ,
5098,london,Industrial,"Unit 10, M2M Park, Maidstone Road, Rochester, ME1 3DQ",580000.00,3417 ,
5099,london,Industrial,"Development of Warehouse/Industrial Units, M2M Park, Maidstone Road, Rochester, ME1 3RX",,3046 , 9894 
5100,london,Industrial,"New Industrial/Warehouse Development, Lincoln Road, High Wycombe, HP12 3RB",,4316 , 30056 
5101,london,Industrial,"Block A, Unit 2, Lincoln Road, High Wycombe, HP12 3RB",,7694 ,
5102,london,Industrial,"Block A, Unit 3, Lincoln Road, High Wycombe, HP12 3RB",,7849 ,
5103,london,Industrial,"Block B, Unit 4, Lincoln Road, High Wycombe, HP12 3RB",,8430 ,
5104,london,Industrial,"Block B, Unit 5, Lincoln Road, High Wycombe, HP12 3RB",,6672 ,
5105,london,Industrial,"Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",,3332 ,
5106,london,Industrial,"Block B, Unit 7, Lincoln Road, High Wycombe, HP12 3RB",,3427 ,
5107,london,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",,26136 ,
5108,london,Industrial,"Industrial / Warehouse and Offices, Unit B/C Cetec House, Lincoln Road, Cressex Business Park, High Wycombe, HP12 1RG",1850000.00,3320 , 14697 
5109,london,Industrial,"Unit 11 Wedgwood Court Wedgwood Way, Stevenage, SG1 4QR",625000.00,3617 ,
5110,london,Industrial,"New Warehouse / Industrial / Trade Counter Units, 40:40 Link, Mill End Road/Chapel Lane, High Wycombe, HP12 4BG",,4112 , 30193 
5111,london,Industrial,"96 Kitchener Road, High Wycombe, HP11 2SW",,8571 ,
5112,london,Industrial,"Development of Warehouse/Industrial/Trade Units, 40:40 Link, Mill End Road/Chapel Lane, High Wycombe, HP12 4BG",,4112 , 30193 
5113,london,Industrial,"Unit 10, M2M Park, Maidstone Road, Rochester, ME1 3DQ",580000.00,3417 ,
5114,london,Industrial,"Development of Warehouse/Industrial Units, M2M Park, Maidstone Road, Rochester, ME1 3RX",,3046 , 9894 
5115,london,Industrial,"New Industrial/Warehouse Development, Lincoln Road, High Wycombe, HP12 3RB",,4316 , 30056 
5116,london,Industrial,"Block A, Unit 2, Lincoln Road, High Wycombe, HP12 3RB",,7694 ,
5117,london,Industrial,"Block A, Unit 3, Lincoln Road, High Wycombe, HP12 3RB",,7849 ,
5118,london,Industrial,"Block B, Unit 4, Lincoln Road, High Wycombe, HP12 3RB",,8430 ,
5119,london,Industrial,"Block B, Unit 5, Lincoln Road, High Wycombe, HP12 3RB",,6672 ,
5120,london,Industrial,"Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",,3332 ,
5121,london,Industrial,"Block B, Unit 7, Lincoln Road, High Wycombe, HP12 3RB",,3427 ,
5122,london,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",,26136 ,
5123,london,Industrial,"Industrial / Warehouse and Offices, Unit B/C Cetec House, Lincoln Road, Cressex Business Park, High Wycombe, HP12 1RG",1850000.00,3320 , 14697 
5124,london,Industrial,"Unit 11 Wedgwood Court Wedgwood Way, Stevenage, SG1 4QR",625000.00,3617 ,
5125,london,Industrial,"New Warehouse / Industrial / Trade Counter Units, 40:40 Link, Mill End Road/Chapel Lane, High Wycombe, HP12 4BG",,4112 , 30193 
5126,london,Industrial,"96 Kitchener Road, High Wycombe, HP11 2SW",,8571 ,
5127,london,Industrial,"Development of Warehouse/Industrial/Trade Units, 40:40 Link, Mill End Road/Chapel Lane, High Wycombe, HP12 4BG",,4112 , 30193 
5128,london,Industrial,"40:40 Link, Mill End Road, Chapel Lane, High Wycombe, HP12 4BG",,4112 , 30193 
5129,london,Industrial,"Unit 10, M2M Park, Maidstone Road, Rochester, ME1 3DQ",580000.00,3417 ,
5130,london,Industrial,"Development of Warehouse/Industrial Units, M2M Park, Maidstone Road, Rochester, ME1 3RX",,3046 , 9894 
5131,london,Industrial,"New Industrial/Warehouse Development, Lincoln Road, High Wycombe, HP12 3RB",,4316 , 30056 
5132,london,Industrial,"Block A, Unit 2, Lincoln Road, High Wycombe, HP12 3RB",,7694 ,
5133,london,Industrial,"Block A, Unit 3, Lincoln Road, High Wycombe, HP12 3RB",,7849 ,
5134,london,Industrial,"Block B, Unit 4, Lincoln Road, High Wycombe, HP12 3RB",,8430 ,
5135,london,Industrial,"Block B, Unit 5, Lincoln Road, High Wycombe, HP12 3RB",,6672 ,
5136,london,Industrial,"Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",,3332 ,
5137,london,Industrial,"Block B, Unit 7, Lincoln Road, High Wycombe, HP12 3RB",,3427 ,
5138,london,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",,26136 ,
5139,london,Industrial,"Industrial / Warehouse and Offices, Unit B/C Cetec House, Lincoln Road, Cressex Business Park, High Wycombe, HP12 1RG",1850000.00,3320 , 14697 
5140,london,Industrial,"Unit 11 Wedgwood Court Wedgwood Way, Stevenage, SG1 4QR",625000.00,3617 ,
5141,london,Industrial,"New Warehouse / Industrial / Trade Counter Units, 40:40 Link, Mill End Road/Chapel Lane, High Wycombe, HP12 4BG",,4112 , 30193 
5142,london,Industrial,"96 Kitchener Road, High Wycombe, HP11 2SW",,8571 ,
5143,london,Industrial,"Development of Warehouse/Industrial/Trade Units, 40:40 Link, Mill End Road/Chapel Lane, High Wycombe, HP12 4BG",,4112 , 30193 
5144,london,Industrial,"40:40 Link, Mill End Road, Chapel Lane, High Wycombe, HP12 4BG",,4112 , 30193 
5145,london,Industrial,"Butterfield Business Park, Luton, LU2 8DD",,15000 , 100000 
5146,reading,Industrial,"Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",,16548 ,
5147,reading,Industrial,"Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",,16548 ,
5148,reading,Industrial,"Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL",625000.00,10596 ,
5149,reading,Industrial,"Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",,16548 ,
5150,reading,Industrial,"Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL",625000.00,10596 ,
5151,reading,Industrial,"Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP",1000000.00,12805 ,
5152,reading,Industrial,"Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",,16548 ,
5153,reading,Industrial,"Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL",625000.00,10596 ,
5154,reading,Industrial,"Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP",1000000.00,12805 ,
5155,reading,Industrial,"448a, Basingstoke Road, Reading, RG2 0RX",4400000.00,26692 ,
5156,reading,Industrial,"Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",,16548 ,
5157,reading,Industrial,"Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL",625000.00,10596 ,
5158,reading,Industrial,"Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP",1000000.00,12805 ,
5159,reading,Industrial,"448a, Basingstoke Road, Reading, RG2 0RX",4400000.00,26692 ,
5160,reading,Industrial,"Business Unit Suitable For A Variety Of Uses, 7-8 Bennet Road, Reading, RG2 0QX",3200000.00,17987 ,
5161,reading,Industrial,"Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",,16548 ,
5162,reading,Industrial,"Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL",625000.00,10596 ,
5163,reading,Industrial,"Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP",1000000.00,12805 ,
5164,reading,Industrial,"448a, Basingstoke Road, Reading, RG2 0RX",4400000.00,26692 ,
5165,reading,Industrial,"Business Unit Suitable For A Variety Of Uses, 7-8 Bennet Road, Reading, RG2 0QX",3200000.00,17987 ,
5166,reading,Industrial,"Warehouse With Fully Fitted Office, Unit 1 Total Park, Station Road, Theale, RG7 4AA",225.00,19618 ,
5167,reading,Industrial,"Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",,16548 ,
5168,reading,Industrial,"Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL",625000.00,10596 ,
5169,reading,Industrial,"Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP",1000000.00,12805 ,
5170,reading,Industrial,"448a, Basingstoke Road, Reading, RG2 0RX",4400000.00,26692 ,
5171,reading,Industrial,"Business Unit Suitable For A Variety Of Uses, 7-8 Bennet Road, Reading, RG2 0QX",3200000.00,17987 ,
5172,reading,Industrial,"Warehouse With Fully Fitted Office, Unit 1 Total Park, Station Road, Theale, RG7 4AA",225.00,19618 ,
5173,reading,Industrial,"Two New High Quality Industrial Premises, Units 1 & 2 Total Park, Station Road, Theale, RG7 4PN",225.00,19618 , 45209 
5174,reading,Industrial,"Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",,16548 ,
5175,reading,Industrial,"Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL",625000.00,10596 ,
5176,reading,Industrial,"Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP",1000000.00,12805 ,
5177,reading,Industrial,"448a, Basingstoke Road, Reading, RG2 0RX",4400000.00,26692 ,
5178,reading,Industrial,"Business Unit Suitable For A Variety Of Uses, 7-8 Bennet Road, Reading, RG2 0QX",3200000.00,17987 ,
5179,reading,Industrial,"Warehouse With Fully Fitted Office, Unit 1 Total Park, Station Road, Theale, RG7 4AA",225.00,19618 ,
5180,reading,Industrial,"Two New High Quality Industrial Premises, Units 1 & 2 Total Park, Station Road, Theale, RG7 4PN",225.00,19618 , 45209 
5181,reading,Industrial,"New Warehouse With Generous Yard, Unit 2 Total Park, Station Road, Theale, RG7 4PN",225.00,25590 ,
5182,reading,Industrial,"Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",,16548 ,
5183,reading,Industrial,"Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL",625000.00,10596 ,
5184,reading,Industrial,"Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP",1000000.00,12805 ,
5185,reading,Industrial,"448a, Basingstoke Road, Reading, RG2 0RX",4400000.00,26692 ,
5186,reading,Industrial,"Business Unit Suitable For A Variety Of Uses, 7-8 Bennet Road, Reading, RG2 0QX",3200000.00,17987 ,
5187,reading,Industrial,"Warehouse With Fully Fitted Office, Unit 1 Total Park, Station Road, Theale, RG7 4AA",225.00,19618 ,
5188,reading,Industrial,"Two New High Quality Industrial Premises, Units 1 & 2 Total Park, Station Road, Theale, RG7 4PN",225.00,19618 , 45209 
5189,reading,Industrial,"New Warehouse With Generous Yard, Unit 2 Total Park, Station Road, Theale, RG7 4PN",225.00,25590 ,
5190,reading,Industrial,"Business Unit With Suspended Ceilings, 9 Horseshoe Park, Pangbourne, Reading, RG8 7JQ",,2400 ,
5191,reading,Industrial,"Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",,16548 ,
5192,reading,Industrial,"Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL",625000.00,10596 ,
5193,reading,Industrial,"Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP",1000000.00,12805 ,
5194,reading,Industrial,"448a, Basingstoke Road, Reading, RG2 0RX",4400000.00,26692 ,
5195,reading,Industrial,"Business Unit Suitable For A Variety Of Uses, 7-8 Bennet Road, Reading, RG2 0QX",3200000.00,17987 ,
5196,reading,Industrial,"Warehouse With Fully Fitted Office, Unit 1 Total Park, Station Road, Theale, RG7 4AA",225.00,19618 ,
5197,reading,Industrial,"Two New High Quality Industrial Premises, Units 1 & 2 Total Park, Station Road, Theale, RG7 4PN",225.00,19618 , 45209 
5198,reading,Industrial,"New Warehouse With Generous Yard, Unit 2 Total Park, Station Road, Theale, RG7 4PN",225.00,25590 ,
5199,reading,Industrial,"Business Unit With Suspended Ceilings, 9 Horseshoe Park, Pangbourne, Reading, RG8 7JQ",,2400 ,
5200,reading,Industrial,"Bracknell Branch, Meridian Business Park, Fishponds Road, Wokingham, RG41 2GZ",,1598 , 4342 
5201,reading,Industrial,"Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",,16548 ,
5202,reading,Industrial,"Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL",625000.00,10596 ,
5203,reading,Industrial,"Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP",1000000.00,12805 ,
5204,reading,Industrial,"448a, Basingstoke Road, Reading, RG2 0RX",4400000.00,26692 ,
5205,reading,Industrial,"Business Unit Suitable For A Variety Of Uses, 7-8 Bennet Road, Reading, RG2 0QX",3200000.00,17987 ,
5206,reading,Industrial,"Warehouse With Fully Fitted Office, Unit 1 Total Park, Station Road, Theale, RG7 4AA",225.00,19618 ,
5207,reading,Industrial,"Two New High Quality Industrial Premises, Units 1 & 2 Total Park, Station Road, Theale, RG7 4PN",225.00,19618 , 45209 
5208,reading,Industrial,"New Warehouse With Generous Yard, Unit 2 Total Park, Station Road, Theale, RG7 4PN",225.00,25590 ,
5209,reading,Industrial,"Business Unit With Suspended Ceilings, 9 Horseshoe Park, Pangbourne, Reading, RG8 7JQ",,2400 ,
5210,reading,Industrial,"Bracknell Branch, Meridian Business Park, Fishponds Road, Wokingham, RG41 2GZ",,1598 , 4342 
5211,reading,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",,26136 ,
5212,reading,Industrial,"Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",,16548 ,
5213,reading,Industrial,"Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL",625000.00,10596 ,
5214,reading,Industrial,"Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP",1000000.00,12805 ,
5215,reading,Industrial,"448a, Basingstoke Road, Reading, RG2 0RX",4400000.00,26692 ,
5216,reading,Industrial,"Business Unit Suitable For A Variety Of Uses, 7-8 Bennet Road, Reading, RG2 0QX",3200000.00,17987 ,
5217,reading,Industrial,"Warehouse With Fully Fitted Office, Unit 1 Total Park, Station Road, Theale, RG7 4AA",225.00,19618 ,
5218,reading,Industrial,"Two New High Quality Industrial Premises, Units 1 & 2 Total Park, Station Road, Theale, RG7 4PN",225.00,19618 , 45209 
5219,reading,Industrial,"New Warehouse With Generous Yard, Unit 2 Total Park, Station Road, Theale, RG7 4PN",225.00,25590 ,
5220,reading,Industrial,"Business Unit With Suspended Ceilings, 9 Horseshoe Park, Pangbourne, Reading, RG8 7JQ",,2400 ,
5221,reading,Industrial,"Bracknell Branch, Meridian Business Park, Fishponds Road, Wokingham, RG41 2GZ",,1598 , 4342 
5222,reading,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",,26136 ,
5223,reading,Industrial,"Unit 46 Longshot Lane, Longshot Industrial Estate, Bracknell, RG12 1RL",,6448 ,
5224,reading,Industrial,"Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",,16548 ,
5225,reading,Industrial,"Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL",625000.00,10596 ,
5226,reading,Industrial,"Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP",1000000.00,12805 ,
5227,reading,Industrial,"448a, Basingstoke Road, Reading, RG2 0RX",4400000.00,26692 ,
5228,reading,Industrial,"Business Unit Suitable For A Variety Of Uses, 7-8 Bennet Road, Reading, RG2 0QX",3200000.00,17987 ,
5229,reading,Industrial,"Warehouse With Fully Fitted Office, Unit 1 Total Park, Station Road, Theale, RG7 4AA",225.00,19618 ,
5230,reading,Industrial,"Two New High Quality Industrial Premises, Units 1 & 2 Total Park, Station Road, Theale, RG7 4PN",225.00,19618 , 45209 
5231,reading,Industrial,"New Warehouse With Generous Yard, Unit 2 Total Park, Station Road, Theale, RG7 4PN",225.00,25590 ,
5232,reading,Industrial,"Business Unit With Suspended Ceilings, 9 Horseshoe Park, Pangbourne, Reading, RG8 7JQ",,2400 ,
5233,reading,Industrial,"Bracknell Branch, Meridian Business Park, Fishponds Road, Wokingham, RG41 2GZ",,1598 , 4342 
5234,reading,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",,26136 ,
5235,reading,Industrial,"Unit 46 Longshot Lane, Longshot Industrial Estate, Bracknell, RG12 1RL",,6448 ,
5236,reading,Industrial,"Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG",225000.00,2067 ,
5237,reading,Industrial,"Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",,16548 ,
5238,reading,Industrial,"Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL",625000.00,10596 ,
5239,reading,Industrial,"Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP",1000000.00,12805 ,
5240,reading,Industrial,"448a, Basingstoke Road, Reading, RG2 0RX",4400000.00,26692 ,
5241,reading,Industrial,"Business Unit Suitable For A Variety Of Uses, 7-8 Bennet Road, Reading, RG2 0QX",3200000.00,17987 ,
5242,reading,Industrial,"Warehouse With Fully Fitted Office, Unit 1 Total Park, Station Road, Theale, RG7 4AA",225.00,19618 ,
5243,reading,Industrial,"Two New High Quality Industrial Premises, Units 1 & 2 Total Park, Station Road, Theale, RG7 4PN",225.00,19618 , 45209 
5244,reading,Industrial,"New Warehouse With Generous Yard, Unit 2 Total Park, Station Road, Theale, RG7 4PN",225.00,25590 ,
5245,reading,Industrial,"Business Unit With Suspended Ceilings, 9 Horseshoe Park, Pangbourne, Reading, RG8 7JQ",,2400 ,
5246,reading,Industrial,"Bracknell Branch, Meridian Business Park, Fishponds Road, Wokingham, RG41 2GZ",,1598 , 4342 
5247,reading,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",,26136 ,
5248,reading,Industrial,"Unit 46 Longshot Lane, Longshot Industrial Estate, Bracknell, RG12 1RL",,6448 ,
5249,reading,Industrial,"Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG",225000.00,2067 ,
5250,reading,Industrial,"Bracknell Branch, The Old Theatre, Liberta House, Scotland Hill, Sandhurst, GU47 8JR",,7715 ,
5251,reading,Industrial,"Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",,16548 ,
5252,reading,Industrial,"Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL",625000.00,10596 ,
5253,reading,Industrial,"Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP",1000000.00,12805 ,
5254,reading,Industrial,"448a, Basingstoke Road, Reading, RG2 0RX",4400000.00,26692 ,
5255,reading,Industrial,"Business Unit Suitable For A Variety Of Uses, 7-8 Bennet Road, Reading, RG2 0QX",3200000.00,17987 ,
5256,reading,Industrial,"Warehouse With Fully Fitted Office, Unit 1 Total Park, Station Road, Theale, RG7 4AA",225.00,19618 ,
5257,reading,Industrial,"Two New High Quality Industrial Premises, Units 1 & 2 Total Park, Station Road, Theale, RG7 4PN",225.00,19618 , 45209 
5258,reading,Industrial,"New Warehouse With Generous Yard, Unit 2 Total Park, Station Road, Theale, RG7 4PN",225.00,25590 ,
5259,reading,Industrial,"Business Unit With Suspended Ceilings, 9 Horseshoe Park, Pangbourne, Reading, RG8 7JQ",,2400 ,
5260,reading,Industrial,"Bracknell Branch, Meridian Business Park, Fishponds Road, Wokingham, RG41 2GZ",,1598 , 4342 
5261,reading,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",,26136 ,
5262,reading,Industrial,"Unit 46 Longshot Lane, Longshot Industrial Estate, Bracknell, RG12 1RL",,6448 ,
5263,reading,Industrial,"Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG",225000.00,2067 ,
5264,reading,Industrial,"Bracknell Branch, The Old Theatre, Liberta House, Scotland Hill, Sandhurst, GU47 8JR",,7715 ,
5265,reading,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",,9351 ,
5266,reading,Industrial,"Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",,16548 ,
5267,reading,Industrial,"Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL",625000.00,10596 ,
5268,reading,Industrial,"Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP",1000000.00,12805 ,
5269,reading,Industrial,"448a, Basingstoke Road, Reading, RG2 0RX",4400000.00,26692 ,
5270,reading,Industrial,"Business Unit Suitable For A Variety Of Uses, 7-8 Bennet Road, Reading, RG2 0QX",3200000.00,17987 ,
5271,reading,Industrial,"Warehouse With Fully Fitted Office, Unit 1 Total Park, Station Road, Theale, RG7 4AA",225.00,19618 ,
5272,reading,Industrial,"Two New High Quality Industrial Premises, Units 1 & 2 Total Park, Station Road, Theale, RG7 4PN",225.00,19618 , 45209 
5273,reading,Industrial,"New Warehouse With Generous Yard, Unit 2 Total Park, Station Road, Theale, RG7 4PN",225.00,25590 ,
5274,reading,Industrial,"Business Unit With Suspended Ceilings, 9 Horseshoe Park, Pangbourne, Reading, RG8 7JQ",,2400 ,
5275,reading,Industrial,"Bracknell Branch, Meridian Business Park, Fishponds Road, Wokingham, RG41 2GZ",,1598 , 4342 
5276,reading,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",,26136 ,
5277,reading,Industrial,"Unit 46 Longshot Lane, Longshot Industrial Estate, Bracknell, RG12 1RL",,6448 ,
5278,reading,Industrial,"Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG",225000.00,2067 ,
5279,reading,Industrial,"Bracknell Branch, The Old Theatre, Liberta House, Scotland Hill, Sandhurst, GU47 8JR",,7715 ,
5280,reading,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",,9351 ,
5281,reading,Industrial,"Duo Globe Business Park, Fieldhouse Lane, Marlow, SL7 1HZ",,19950 , 46325 
5282,reading,Industrial,"Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",,16548 ,
5283,reading,Industrial,"Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL",625000.00,10596 ,
5284,reading,Industrial,"Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP",1000000.00,12805 ,
5285,reading,Industrial,"448a, Basingstoke Road, Reading, RG2 0RX",4400000.00,26692 ,
5286,reading,Industrial,"Business Unit Suitable For A Variety Of Uses, 7-8 Bennet Road, Reading, RG2 0QX",3200000.00,17987 ,
5287,reading,Industrial,"Warehouse With Fully Fitted Office, Unit 1 Total Park, Station Road, Theale, RG7 4AA",225.00,19618 ,
5288,reading,Industrial,"Two New High Quality Industrial Premises, Units 1 & 2 Total Park, Station Road, Theale, RG7 4PN",225.00,19618 , 45209 
5289,reading,Industrial,"New Warehouse With Generous Yard, Unit 2 Total Park, Station Road, Theale, RG7 4PN",225.00,25590 ,
5290,reading,Industrial,"Business Unit With Suspended Ceilings, 9 Horseshoe Park, Pangbourne, Reading, RG8 7JQ",,2400 ,
5291,reading,Industrial,"Bracknell Branch, Meridian Business Park, Fishponds Road, Wokingham, RG41 2GZ",,1598 , 4342 
